,url,brands,iphih1,sizedetails,sizedetail,ipiBoxi
787,https://diza.gallery/product-767/silk_floral_dress_maryammahdavi_diza#60087,"['', 'Maryam Mahdavi']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,"['اثری اصیل که از خانه تا خیابان و موقعیت های رسمی و نیمه رسمی شما را همراهی می\u200cکند. این پیراهن حریر ابریشم تن خوری آزاد و راحت دارد که به هر تنی خوش می\u200cنشیند و انتخابی مناسب روز های گرم تابستانی است.', 'جزئیات محصول']"
788,https://diza.gallery/product-767/silk_floral_dress_maryammahdavi_diza#70082,"['', 'Maryam Mahdavi']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,"['اثری اصیل که از خانه تا خیابان و موقعیت های رسمی و نیمه رسمی شما را همراهی می\u200cکند. این پیراهن حریر ابریشم تن خوری آزاد و راحت دارد که به هر تنی خوش می\u200cنشیند و انتخابی مناسب روز های گرم تابستانی است.', 'جزئیات محصول']"
789,https://diza.gallery/product-768/tshirt_1_a8_diza#9001,"['', 'A8']","['سایز های محصول', 'ناموجود!']",None,None,"['تی شرت خط دار A8 با برش آزاد و راسته اش تن خوری شایسته دارد و انتخابی مناسب برای تابستان و بهار است. در فصل های گرم تر سال آن را تک بپوشید و در روزهای سردتر می\u200cتوانید از زیر و رو با لایه های پوششتان بازی کنید. در کنار اکسسوری های متفاوت این تی-شرت با استایل های متفاوت کنار می\u200cآید و شما را در موقعیت های نیمه رسمی و طی روز همراهی می\u200cکند.', 'جزئیات محصول\nخطوط سبز و زرد']"
790,https://diza.gallery/product-769/tshirt_2_A8_DIZA#23144,"['', 'A8']","['سایز های محصول', 'ناموجود!']",None,None,"['تی شرت راه راه A8 با برش آزاد و راسته اش تن خوری شایسته دارد و انتخابی مناسب برای تابستان و بهار است. در فصل های گرم تر سال آن را تک بپوشید و در روزهای سردتر می\u200cتوانید از زیر و رو با لایه های پوششتان بازی کنید. در کنار اکسسوری های متفاوت این تی-شرت، شما را در موقعیت های نیمه رسمی و طی روز همراهی می\u200cکند.', 'جزئیات محصول\nراه راه آبی و سفید.']"
791,https://diza.gallery/product-770/foroud_bracelet_SAMSARA_DIZA#44003,"['', 'SAMSARA']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقطر داخلی : 6cm'],"['سایز : FREE', 'قطر داخلی : 6cm']","['فرود بر ماه، تجربه ای منحصر به فرد. بافت روی پوسته ی ماه به گونه ای هنرمندانه بر پیکر این مچ بند نقش بسته است.', 'جزئیات محصول\nساخته شده از نقره\u200c ۹۵۰\nهر نسخه حتی در صورت تکرار با نسخه های قبل و بعد از خود متفاوت است.\nسایز قابل تنظیم\nدست ساز']"
792,https://diza.gallery/product-771/US_double_ring_Samsara_Diza#30021,"['', 'SAMSARA']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقطر : 1/9cm'],"['سایز : FREE', 'قطر : 1/9cm']","['نظم و وحدت طبیعت در قابی کوچک روی انگشتان شما. این انگشتر نقره دو رو، تک فریمی دست ساز از مناظر و اجزای طبیعت و زیبایی های نهان و آشکار در آن.', 'جزئیات محصول\nساخته شده از نقره\u200c ۹۵۰\nهر نسخه حتی در صورت تکرار با نسخه های قبل و بعد از خود متفاوت است.\nسایز قابل تنظیم\nدست ساز']"
793,https://diza.gallery/product-772/shahaab_sang_ring_Samsara_Diza#700942,"['', 'SAMSARA']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقطر : 1/9cm'],"['سایز : FREE', 'قطر : 1/9cm']","['نظم و وحدت طبیعت در قابی کوچک روی انگشتان شما. این انگشتر با سنگ طبیعی که رکابی نقره ای آن را در بر گرفته تک فریمی است از مناظر و اجزای طبیعت و زیبایی های نهان و آشکار در آن.', 'جزئیات محصول\nساخته شده از نقره\u200c ۹۵۰\nهر نسخه حتی در صورت تکرار با نسخه های قبل و بعد از خود متفاوت است.\nسایز قابل تنظیم\nدست ساز']"
794,https://diza.gallery/product-773/zamin_ring_Samsara_Diza#2960,"['', 'SAMSARA']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,"['انعکاسی تک نسخه از نقوش پوسته ی زمین، المانی دست ساز از دل طبیعت.', 'جزئیات محصول\nساخته شده از نقره\u200c ۹۵۰\nهر نسخه حتی در صورت تکرار با نسخه های قبل و بعد از خود متفاوت است.']"
795,https://diza.gallery/product-773/zamin_ring_Samsara_Diza#3960,"['', 'SAMSARA']","['رنگ های دیگر:', 'سایز های محصول', 'ناموجود!']",None,None,"['انعکاسی تک نسخه از نقوش پوسته ی زمین، المانی دست ساز از دل طبیعت.', 'جزئیات محصول\nساخته شده از نقره\u200c ۹۵۰\nهر نسخه حتی در صورت تکرار با نسخه های قبل و بعد از خود متفاوت است.']"
796,https://diza.gallery/product-774/pocket_shawl_Ze_Diza#110000,"['', 'ز']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nطول : 200cm\nعرض : 70cm'],"['سایز : FREE', 'طول : 200cm', 'عرض : 70cm']","['شال فرشته رانده شده ""زِ"" المانی محبوب برای استایل های معاصر و شخصی. تصویر فرشته رانده شده به صورت دستی روی جیب این اثر گلدوزی شده و جنس نخی اش از سر خوردن مکرر این شال جلوگیری می\u200cکند. شال سبز سدری فرشته رانده شده همراهی مناسب برای روزمره و مواقع نیمه رسمی است.', 'جزئیات محصول\nمناسب فصل تابستان و بهار.\nجیب ها مناسب اقلام سبک تخت هستند.']"
797,https://diza.gallery/product-775/black_shirt_A8_Diza#46743,"['', 'A8']","['سایز های محصول', 'ناموجود!']",None,None,['انتخابی راحت و فارق از زمان. این اثر با دقت از پارچه\u200cای با کیفیت دوخته شده تا سال\u200cها شما را همراهی کند.']
798,https://diza.gallery/product-776/gktgk_vest_rezanadimi_diza#50098,"['', 'Reza Nadimi']",['سایز های محصول'],None,None,"['جلیقه قلمکار رضا ندیمی انتخابی صاحب سبک برای موقعیت های رسمی و نیمه رسمی است؛ اثری معاصر و در عین حال با اصالت که می\u200cتواند امضای پوشش شما باشد. طراحی این جلیقه فارق از زمان است و در کنار اکسسورهای متفاوت در استایل های متفاوت می\u200cگنجد.', 'جزئیات محصول\nدوخته شده از کتان با چاپ دستی قلم\u200cکار.\nبا نوار\u200cدوزی\u200cهای سیاه و کش پهن در کمر.\nجلوباز.\nروش بسته شدن : قزن.']"
799,https://diza.gallery/product-777/Shahab_stone_Samsara_diza#45662,"['', 'SAMSARA']","['سایز های محصول', 'ناموجود!']",None,None,"['این انگشتر/آویز با سنگ طبیعی که رکابی نقره ای آن را در بر گرفته، تک فریمی است از مناظر و اجزای طبیعت و زیبایی های نهان و آشکار آن.', 'جزئیات محصول\nساخته شده از نقره\u200c ۹۵۰\nهر نسخه حتی در صورت تکرار با نسخه های قبل و بعد از خود متفاوت است.\nدست ساز.\nقابل استفاده به صورت انگشتر و آویز.']"
800,https://diza.gallery/product-778/silk_vest_maryammahdavi_Diza#57844,"['', 'Maryam Mahdavi']","['سایز های محصول', 'ناموجود!']",None,None,['برش های معاصر و محبوب در قاب زیبایی شناسی ایرانی. جلیقه ی ابریشم خام دورو در کنار اکسسوری های متفاوت و دیگر المان های پوششتان شما را از خانه تا مهمانی، در موقعیت های رسمی و نیمه رسمی همراهی می\u200cکند. این جلیقه ی ابریشمی را می توانید از زیر و روی دیگر لایه ها بپوشید و در هر فصلی استایلی متفاوت و اصیل داشته باشید.']
801,https://diza.gallery/product-779/black_trousers_trousers_rezanadimi_diza#56836,"['', 'Reza Nadimi']","['سایز های محصول', 'مشخصات سایز']",['سایز : M\nدور کمر از یک طرف : 42cm\nقد : 96cm\nاندازه فاق : 29cm'],"['سایز : M', 'دور کمر از یک طرف : 42cm', 'قد : 96cm', 'اندازه فاق : 29cm']","['شلوار سیاه ساده\u200cی "" رضا ندیمی"" از بهترین پارچه\u200cی کتان و به دقت دوخته شده و برش با دقت آن تن\u200cخوری بی نقص ارائه می\u200cدهد. طراحی ساده\u200cی این اثر فارق از زمان است و در استایل\u200cهای متفاوت جای می\u200cگیرد. \u200c', 'جزئیات محصول\nدوخته شده از پارچه\u200cی کتان.\nدارای برش خطی پلیسه روی قسمت ران پا\nروش بسته شدن : زیپ و دکمه از جلو.\nفارغ از جنسیت.\nمناسب تمامی فصول.', 'توضیحات محصول\nمشخصات مدل قد : 185cm سایز : L']"
