,Links,brands,iphih1,sizedetails,sizedetail,ipiBoxi
249,https://diza.gallery/product-1279/long_green_coat_A8_Diza#436537555,"['', 'A8']","['سایز های محصول', 'ناموجود!']",None,None,"['کت دو دکمه\u200cی ""A8"" انتخابی فارغ از زمان است که به روش\u200cهای گوناگون استایل می\u200cشود. گرفته از پوشش خیابانی تا سبک\u200cهای کلاسیک به\u200c گرمی همراهی می\u200cکند و برش آزاد و راسته\u200c\u200cاش در کنار سرشانه\u200cهای پهن آن بر هر تنی خوش می\u200cنشیند.', 'جزئیات محصول\nبه رنگ سبز تیره.\nروش بسته شدن : دکمه.\nفارغ از جنسیت.\nبدون سایز (اورسایز)', 'توضیحات محصول\nسایز مدل : S قد مدل : 180CM']"
250,https://diza.gallery/product-1280/body_and_trousers_Soori_Diza#352227964,"['', 'SOORII']","['سایز های محصول', 'مشخصات سایز']",['سایز : XS\nقد : 120cm\nقد آستین و سرشانه : 70cm\nفاصله بین دو زیر بغل : 83cm\nقد شلوار : 92cm\nفاق : 40cm'],"['سایز : XS', 'قد : 120cm', 'قد آستین و سرشانه : 70cm', 'فاصله بین دو زیر بغل : 83cm', 'قد شلوار : 92cm', 'فاق : 40cm']",None
251,https://diza.gallery/product-1281/Afghan_blouse_ZEE_Diza#4578433662,"['', 'Zee']","['سایز های محصول', 'ناموجود!']",None,None,"['جزئیات محصول\nالهام گرفته شده از لباس های زیبای افغان.\nاین لباس از پارچه های نفیس مخمل، زرکوب،و پارچه طلاکوب هندی تهیه شده است.', 'توضیحات محصول\nسایز مدل : S قد مدل : 180CM']"
252,https://diza.gallery/product-1282/blueandndbeige_shacket_A8_Diza#354784336,"['', 'A8']","['سایز های محصول', 'مشخصات سایز']",['سایز : M\nقد : 72cm\nقد سرشانه : 23cm\nقد آستین : 57cm\nفاصله بین دو زیر بغل : 64cm'],"['سایز : M', 'قد : 72cm', 'قد سرشانه : 23cm', 'قد آستین : 57cm', 'فاصله بین دو زیر بغل : 64cm']","['انتخابی راحت و فارغ از زمان. این اثر با دقت از پارچه\u200cای با کیفیت دوخته شده تا سال\u200cها شما را همراهی کند.', 'توضیحات محصول\nسایز مدل : S قد مدل : 180CM']"
253,https://diza.gallery/product-1283/long_green_blazer_3brooch_Nassimboroujeni_Diza#468643653,"['', 'nassimboroujeni']","['سایز های محصول', 'ناموجود!']",None,None,"['انتخابی ساده و اصیل که در کنار دیگر عناصر پوشش مخاطب با استایل\u200cهایی گوناگون همراهی می\u200cکند.', 'جزئیات محصول\nدوخته شده از فوتر تماماً پشم.\nبه رنگ یشمی با مغزی\u200cدوزی و دکمه\u200cهای زرشکی.\nروش بسته شدن: دکمه\u200cهای گرد\u200c.\nبا گل\u200cسینه\u200cهای سوزن\u200cدوزی خراسان، به\u200cیافت شده از پرده\u200cهای قدیمی.', 'توضیحات محصول\nپرده\u200cهای قدیمی و غیر قابل استفاده\u200cی سوزن\u200cدوزی شده در مجموعه\u200cی اخیر ""نسیم بروجنی"" به شکلی نو به زندگی\u200c خود ادامه می\u200cدهند. این اپلیکه\u200cها و گل\u200cسینه\u200cها هنر سوزن\u200cدوزی خراسان\u200cاند که زینت کت\u200cهایی با سیلوئت\u200cهای کلاسیک و بدون تاریخ شده\u200cاند. کت\u200cهایی که با دکمه\u200cها و یقه\u200cهای گردشان پوششی فارغ از مرزهای زمان و مکان هستند.']"
254,https://diza.gallery/product-1284/Felfelnamaki_shacket_A8_Diza#367883268,"['', 'A8']","['سایز های محصول', 'ناموجود!']",None,None,['انتخابی راحت و فارق از زمان. این اثر با دقت از پارچه\u200cای با کیفیت دوخته شده تا سال\u200cها شما را همراهی کند.']
255,https://diza.gallery/product-1285/Lilac_and_blue_shacket_A8_Diza#56884235,"['', 'A8']","['سایز های محصول', 'مشخصات سایز']",['سایز : M\nقد : 72cm\nقد سرشانه : 24cm\nقد آستین : 57cm\nفاصله بین دو زیر بغل : 64cm'],"['سایز : M', 'قد : 72cm', 'قد سرشانه : 24cm', 'قد آستین : 57cm', 'فاصله بین دو زیر بغل : 64cm']",['انتخابی راحت و فارق از زمان. این اثر با دقت از پارچه\u200cای با کیفیت دوخته شده تا سال\u200cها شما را همراهی کند.']
256,https://diza.gallery/product-1286/Panter_Pullover_A8_Diza#446632684,"['', 'A8']","['سایز های محصول', 'ناموجود!']",None,None,['انتخابی راحت و فارق از زمان. این پلیور با دقت از پارچه\u200cای با کیفیت دوخته شده تا سال\u200cها شما را همراهی کند.']
257,https://diza.gallery/product-1288/patoo_puffer_Bibijana_Diza#357885367,"['', 'BIBIJANA']",['سایز های محصول'],None,None,['جزئیات محصول\nمناسب سایز 36 تا 44']
258,https://diza.gallery/product-1289/kouch_blazer_Bibijana_Diza#556257853,"['', 'BIBIJANA']","['سایز های محصول', 'ناموجود!']",None,None,None
259,https://diza.gallery/product-1290/green_skirt_Pariya_Diza#4354768784,"['', 'PARIYA AMIRI']","['سایز های محصول', 'ناموجود!']",None,None,None
260,https://diza.gallery/product-1291/white_blouse_Pariya_Diza#4478356,"['', 'PARIYA AMIRI']","['سایز های محصول', 'مشخصات سایز']",['سایز : 1\nقد : 53cm\nقد آستین : 60cm\nفاصله بین دو زیر بغل : 53cm'],"['سایز : 1', 'قد : 53cm', 'قد آستین : 60cm', 'فاصله بین دو زیر بغل : 53cm']",None
261,https://diza.gallery/product-1292/khoros_long_blazer_Nassimboroujeni_Diza#2578964,"['', 'nassimboroujeni']","['سایز های محصول', 'ناموجود!']",None,None,None
262,https://diza.gallery/product-1293/white_bomber_jacket_A8_Diza#456879365,"['', 'A8']",['سایز های محصول'],None,None,['انتخابی راحت و فارغ از زمان. این کت با دقت از پارچه\u200cای با کیفیت دوخته شده تا سال\u200cها شما را همراهی کند.']
263,https://diza.gallery/product-1296/Aran_Vest_ZI_Diza#455476834,"['', 'zi']","['سایز های محصول', 'ناموجود!']",None,None,None
264,https://diza.gallery/product-1299/blue_coat_Zee_Diza#32467854,"['', 'Zee']","['سایز های محصول', 'ناموجود!']",None,None,"['اثری بدون تاریخ که از پارچه\u200cی فوتر آبی و با دقت فراوان دوخته شده. ظاهر ساده\u200c و مینیمال این اثر نشان از طرح بارانی\u200cهای کلاسیک دارد اما با تغییرات کوچک، لبه\u200cی گرد و کناره\u200cهای باز آن، این پالتو را به اثری متفاوت\u200cتر تبدیل می\u200cکنند. این پالتو برشی آزاد دارد که بر هر تنی خوش می\u200cنشیند و رنگ آبی ملایمش عنصری شاداب و در عین حال متواضع به استایل شما می\u200cافزاید.', 'جزئیات محصول\nدوخته شده از پارچه\u200cی فوتر آبی.\nروش بسته شدن : دکمه\u200c در جلو\nدرزهای کنار کار از زیر حلقه آستین\u200cها باز هستند.\nبدون سایز.\nفارق از زمان.']"
265,https://diza.gallery/product-1301/Karoon_trousars_Zee_Diza#34537658,"['', 'Zee']","['سایز های محصول', 'ناموجود!']",None,None,"['انتخابی ایده\u200cآل برای زندگی روزمره و مناسبت\u200cهای غیر رسمی. این شلوار ""zee"" با برش نسبتا آزاد، کمر کشی\u200c و دوخت و پارچه\u200cی با کیفیتش اثری راحت و با دوام است که مخاطب را تا مدت\u200cها با کیفیت روز اول همراهی می\u200cکند.', 'جزئیات محصول\nدوخته شده از پارچه\u200cی توییت کج\u200cراه نواردوزی شده.\nدارای زیپ مخفی در پهلو.\nنوار کمر کشی در پشت.\nدارای دو جیب در جلو.']"
266,https://diza.gallery/product-1303/keydokht_shorts_Zee_Diza#32545668,"['', 'Zee']","['سایز های محصول', 'ناموجود!']",None,None,"['جزئیات محصول\nبافت پارچه زری و مخملی می باشد.', 'توضیحات محصول\nدارای زیپ مخفی در پهلو . پشت کمر لباس کش کار شده است.']"
267,https://diza.gallery/product-1304/diyar_coat_Zee_Diza#45687592,"['', 'Zee']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 118 cm\nدور مچ : 38 cm\nقد آستین از کنار گردن : 72 cm\nقد شنل پشت : 44 cm\nقد شنل از جلو : 38 cm'],"['سایز : FREE', 'قد : 118 cm', 'دور مچ : 38 cm', 'قد آستین از کنار گردن : 72 cm', 'قد شنل پشت : 44 cm', 'قد شنل از جلو : 38 cm']",['جزئیات محصول\nاز مجموعه خزان']
268,https://diza.gallery/product-1305/Red_dragoon_blazer_Nassimboroujeni_Diza#34565787,"['', 'nassimboroujeni']","['سایز های محصول', 'ناموجود!']",None,None,None
269,https://diza.gallery/product-1307/heyran_gloves_Bibijana_Diza#32545743,"['', 'BIBIJANA']","['سایز های محصول', 'ناموجود!']",None,None,None
270,https://diza.gallery/product-1308/plited_greenandbeige_blazer_Zi_Diza#476573675,"['', 'zi']","['سایز های محصول', 'ناموجود!']",None,None,"['پوشش سنتی و تاریخی در قالبی معاصر. کت پلیسه ی چند رنگ ""زی"" با الهام از پوشش دوره\u200cی صفوی و از پارچه\u200cهایی اصیل و نفیس دوخته شده. این اثر، المانی با هویت است که می\u200cتواند امضای استایل چهار فصل شما باشد.', 'جزئیات محصول\nدوخته شده از تافته\u200cی سیاه و پارچه\u200cهای سنتی هندی.\nآستین\u200cها از بالا چین خورده\u200cاند.\nمناسب چهارفصل.\nپلیسه\u200cهای پهن.\nجلوباز.']"
271,https://diza.gallery/product-1309/flowers_long_blazer_Nassimboroujeni_Diza#3544365,"['', 'nassimboroujeni']","['سایز های محصول', 'ناموجود!']",None,None,"['انتخابی ساده و اصیل که در کنار دیگر عناصر پوشش مخاطب با استایل\u200cهایی گوناگون همراهی می\u200cکند.', 'جزئیات محصول\nدوخته شده از فوتر تماما پشم.\nبه رنگ سبز یشمی تیره با مغزی\u200cدوزی و دکمه\u200cهای زرشکی.\nروش بسته شدن: دکمه\u200cهای گرد.\nیک گل\u200cسینه\u200cهای سوزن\u200cدوزی در جلو و اپلیکه در پشت.\nسوزن\u200cدوزی\u200cها از پرده\u200cهای قدیمی خراسان به\u200cبافت شده\u200cاند.', 'توضیحات محصول\nپرده\u200cهای قدیمی و غیر قابل استفاده\u200cی سوزن\u200cدوزی شده در مجموعه\u200cی اخیر ""نسیم بروجنی"" به شکلی نو به زندگی\u200c خود ادامه می\u200cدهند. این اپلیکه\u200cها و گل\u200cسینه\u200cها هنر سوزن\u200cدوزی خراسان\u200cاند که زینت کت\u200cهایی با سیلوئت\u200cهای کلاسیک و بدون تاریخ شده\u200cاند. کت\u200cهایی که با دکمه\u200cها و یقه\u200cهای گردشان پوششی فارغ از مرزهای زمان و مکان هستند.']"
272,https://diza.gallery/product-1311/boban_vest_Zi_Diza#325578,"['', 'zi']","['سایز های محصول', 'ناموجود!']",None,None,['پارچه\u200cای نفیس با نقوش هندسی و گیاهی در رنگ\u200cهایی چشم نواز و درخششان. این اثر چه روی پیراهنی ساده، چه همراه کت و شلواری رسمی و چه در استایلی سنتی-تاریخی پوشیده شود، مانند خامه\u200cی روی کیک خواهد بود، شیرین و زیبایی بخش. این جلیقه\u200c را می\u200cتوان به تنهایی همراه یک شلوار یا دامن نیز پوشید و آن استایل را با یک دستمال گردن کامل کرد.']
